onset	duration	valence	arousal	anxiety
0	30	2	2	0
30	30	3	3	0
60	30	2	1	0
90	30	2	1	0
120	30	2	2	0
150	30	2	1	0
180	30	3	1	0
210	30	2	1	0
240	30	2	1	0
270	30	2	1	0
300	30	2	1	0
330	30	1	1	0
360	30	2	1	0
390	30	2	2	1
420	30	2	2	1
450	30	2	3	1
480	30	2	1	0
510	30	3	1	0
540	30	3	1	0
570	30	2	1	0
600	30	3	3	0
630	30	3	2	0
660	30	3	1	0
690	30	2	1	0
720	30	3	2	1
750	30	2	1	0
780	30	3	2	0
810	30	1	1	0
840	30	2	2	0
870	30	2	1	0
900	30	2	1	0
930	30	3	2	0
960	30	2	2	0
990	13.6296	2	1	0
