onset	duration	valence	arousal	anxiety
0	30	-1	3	1
30	30	3	3	1
60	30	-2	3	1
90	30	-2	3	1
120	30	-2	3	1
150	30	-2	3	1
180	30	-5	5	1
210	30	3	4	0
240	30	2	2	0
270	30	3	3	0
300	30	3	3	0
330	30	3	3	0
360	30	5	4	0
390	30	4	3	0
420	30	3	3	0
450	30	3	3	1
480	30	3	4	0
510	30	4	4	0
540	30	3	4	0
570	30	3	4	0
600	30	3	5	0
630	30	3	5	0
660	30	3	4	0
690	30	3	4	0
720	30	3	3	0
750	30	3	3	0
780	30	5	4	0
810	30	5	4	0
840	30	4	4	0
870	30	3	3	0
900	30	2	2	0
930	30	2	2	0
960	30	2	2	0
990	18.3471	2	1	0
