onset	duration	valence	arousal	anxiety
0	30	3	0	0
30	30	2	1	0
60	30	2	0	0
90	30	1	1	0
120	30	1	0	0
150	30	2	1	0
180	30	2	0	0
210	30	1	1	0
240	30	3	1	0
270	30	2	1	0
300	30	3	1	0
330	30	3	1	0
360	30	3	1	0
390	30	3	1	0
420	30	4	2	0
450	30	4	2	0
480	30	3	1	0
510	30	3	1	0
540	30	4	2	0
570	30	2	0	0
600	30	3	1	0
630	30	3	1	0
660	30	3	2	0
690	30	2	3	1
720	30	2	3	1
750	30	3	4	2
780	30	2	3	1
810	30	1	2	1
840	30	2	1	0
870	30	3	2	0
900	30	4	3	0
930	30	3	2	0
960	30	4	2	0
990	30	4	2	0
1020	9.2122	3	2	0
